Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,curator note,definition,definition source,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres in at all times,is allocated id range,is denotator type,material basis of at all times,may be identical to,OBO foundry unique label,ontology term requester,part of continuant at some time,part of occurrent,participates in at some time,realized in,realizes,scheduled for obsoletion on or after,term editor,term replaced by,term tracker item
http://purl.obolibrary.org/obo/IAO_0000225,obsolescence reason specification,,The reason for which a term has been deprecated. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,The reason for which a term has been deprecated. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.,,,"The creation of this class has been inspired in part by Werner Ceusters' paper, Applying evolutionary terminology auditing to the Gene Ontology.",obsolescence reason specification,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,IAO:0000225,,,,,,,,,,,,,,,,,,,,,,,,,,obsolescence reason specification,,,,,,,,,,,,,,,,,,,PERSON: Alan Ruttenberg|PERSON: Melanie Courtot,,
http://purl.obolibrary.org/obo/MF_0000089,non-linguistic communication,,A communication process in which information is transmitted without being encoded in the meaning units of any language.,false,,,http://purl.obolibrary.org/obo/MF_0000040,,,,,,A communication process in which information is transmitted without being encoded in the meaning units of any language.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000089,,,,,,,,,,,,,,,,,,,,,,,,,,non-linguistic communication,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000101,higher order consciousness,,"Higher order consciousness is consciousness of one's own mental states, a self-reflexive consciousness of the experience of being conscious, of having mental processes ongoing.",false,,,http://purl.obolibrary.org/obo/MF_0000017,,,,,,"Higher order consciousness is consciousness of one's own mental states, a self-reflexive consciousness of the experience of being conscious, of having mental processes ongoing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000101,,,,,,,,,,,,,,,,,,,,,,,,,,higher order consciousness,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000146,two-dimensional continuant fiat boundary,,,false,,,http://purl.obolibrary.org/obo/BFO_0000140,,,TwoDimensionalContinuantFiatBoundary,2d-cf-boundary,,,,,,,a two-dimensional continuant fiat boundary (surface) is a self-connected fiat surface whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [033-001]),,,,,(iff (TwoDimensionalContinuantFiatBoundary a) (and (ContinuantFiatBoundary a) (exists (b) (and (TwoDimensionalSpatialRegion b) (forall (t) (locatedInAt a b t)))))) // axiom label in BFO2 CLIF: [033-001] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000146,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,two-dimensional continuant fiat boundary,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000046,capability to play piano,,A musical capability that is realised in the production of music using a piano.,false,,,http://purl.obolibrary.org/obo/MF_0000044,,,,,,A musical capability that is realised in the production of music using a piano.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000046,,,,,,,,,,,,,,,,,,,,,,,,,,capability to play piano,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007631,feeding behavior,,Behavior associated with the intake of food.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,Behavior associated with the intake of food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007631,,,,,,,,,,,,,,,,,,,,,,,,,,feeding behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000034,function,,,false,,,http://purl.obolibrary.org/obo/BFO_0000016,,,Function,function,,,,,"BFO 2 Reference: In the past, we have distinguished two varieties of function, artifactual function and biological function. These are not asserted subtypes of BFO:function however, since the same function – for example: to pump, to transport – can exist both in artifacts and in biological entities. The asserted subtypes of function that would be needed in order to yield a separate monoheirarchy are not artifactual function, biological function, etc., but rather transporting function, pumping function, etc.",,"A function is a disposition that exists in virtue of the bearer’s physical make-up and this physical make-up is something the bearer possesses because it came into being, either through evolution (in the case of natural biological entities) or through intentional design (in the case of artifacts), in order to realize processes of a certain sort. (axiom label in BFO2 Reference: [064-001])",the function of amylase in saliva to break down starch into sugar|the function of a heart pacemaker to regulate the beating of a heart through electricity|the function of a hammer to drive in nails,,,,(forall (x) (if (Function x) (Disposition x))) // axiom label in BFO2 CLIF: [064-001] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000034,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,function,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044735,envenomation resulting in negative regulation of acid-sensing ion channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant negative regulation in the activity of an acid-sensing ion channel (ASIC) in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044733,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant negative regulation in the activity of an acid-sensing ion channel (ASIC) in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044735,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of acid-sensing ion channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000001,disposition to be agent of mental process,,,false,,,http://purl.obolibrary.org/obo/BFO_0000016,,,,,,,,http://purl.obolibrary.org/obo/MF_0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000001,,,,,,,,,,,,,,,,,,,,,,,,,,disposition to be agent of mental process,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0071625,vocalization behavior,,The behavior in which an organism produces sounds by a mechanism involving its respiratory system.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,The behavior in which an organism produces sounds by a mechanism involving its respiratory system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0071625,,,,,,,,,,,,,,,,,,,,,,,,,,vocalization behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000047,capability to play violin,,A musical capability that is realised in the production of music using a violin.,false,,,http://purl.obolibrary.org/obo/MF_0000044,,,,,,A musical capability that is realised in the production of music using a violin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000047,,,,,,,,,,,,,,,,,,,,,,,,,,capability to play violin,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002023,reduction of food intake in response to dietary excess,,An eating behavior process whereby detection of a dietary excess results in a decrease in intake of nutrients.,false,,,http://purl.obolibrary.org/obo/GO_0042755,,,,,,An eating behavior process whereby detection of a dietary excess results in a decrease in intake of nutrients.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002023,,,,,,,,,,,,,,,,,,,,,,,,,,reduction of food intake in response to dietary excess,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000083,mental imagery,,A mental process that evokes the visual representation of objects or events when these are not immendiately present to the senses.,false,,,http://purl.obolibrary.org/obo/MF_0000015,,,,,,A mental process that evokes the visual representation of objects or events when these are not immendiately present to the senses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000083,,,,,,,,,,,,,,,,,,,,,,,,,,mental imagery,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044523,envenomation resulting in damage of muscle extracellular matrix in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, damaging the extracellular matrix of muscle cells and ultimately resulting in muscle necrosis in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044521,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, damaging the extracellular matrix of muscle cells and ultimately resulting in muscle necrosis in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044523,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in damage of muscle extracellular matrix in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007629,flight behavior,,The response to external or internal stimuli that results in the locomotory process of flight. Flight is the self-propelled movement of an organism through the air.,false,,,http://purl.obolibrary.org/obo/GO_0008344,,,,,,The response to external or internal stimuli that results in the locomotory process of flight. Flight is the self-propelled movement of an organism through the air.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007629,,,,,,,,,,,,,,,,,,,,,,,,,,flight behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000022,agreeableness,,"A personality trait manifesting itself in individual behavioral characteristics that are perceived as kind, sympathetic, cooperative, warm, and considerate.|Associated adjectives: appreciative, forgiving, generous, kind, sympathetic, and trusting.",false,,,http://purl.obolibrary.org/obo/MF_0000203,,,,,,"A personality trait manifesting itself in individual behavioral characteristics that are perceived as kind, sympathetic, cooperative, warm, and considerate.","Development and Validation of International English Big-Five Mini-Markers. Edmund R. Thomspson. Personality and Individual Differences, Volume 45, Issue 6, October 2008.  http://www.sciencedirect.com/science/article/pii/S0191886908002195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000022,,,,,,,,,,,,,,,,,,,,,,,http://www.github.com/no/ontologies/2017/PAO/Agreeableness,"Associated adjectives: appreciative, forgiving, generous, kind, sympathetic, and trusting.",,agreeableness,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044468,envenomation resulting in modulation of blood coagulation in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the modulation of the frequency, rate or extent of blood coagulation in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the modulation of the frequency, rate or extent of blood coagulation in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044468,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of blood coagulation in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000068,proprioception,,"Proprioception is a mental process which is
a) produced by a causal process specialized internal sensory cells in, for example, skin, muscles and joints, and
b) by which their location and state of motion and/or balance are represented to the organism, and
c) which is experienced by the subject as being so caused",false,,,http://purl.obolibrary.org/obo/MF_0000019,,,,,,"Proprioception is a mental process which is
a) produced by a causal process specialized internal sensory cells in, for example, skin, muscles and joints, and
b) by which their location and state of motion and/or balance are represented to the organism, and
c) which is experienced by the subject as being so caused",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000068,,,,,,,,,,,,,,,,,,,,,,,,,,proprioception,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000084,spoken communication,,"A spoken communication process is a linguistic communication process that:
(a) involves as participant at least two linguistically capable organisms;
(b) one of whom produces an utterance that is well-formed in a given spoken language;
(c) the other of whom perceives and understands that utterance by virtue of their
recognition of the meaning of the utterance through their knowledge of the language.",false,,,http://purl.obolibrary.org/obo/MF_0000086,,,,,,"A spoken communication process is a linguistic communication process that:
(a) involves as participant at least two linguistically capable organisms;
(b) one of whom produces an utterance that is well-formed in a given spoken language;
(c) the other of whom perceives and understands that utterance by virtue of their
recognition of the meaning of the utterance through their knowledge of the language.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000084,,,,,,,,,,,,,,,,,,,,,,,,,,spoken communication,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044469,envenomation resulting in positive regulation of blood coagulation in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant activation, maintenance or an increase in the frequency, rate or extent of blood coagulation in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044468|http://purl.obolibrary.org/obo/GO_0044483,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant activation, maintenance or an increase in the frequency, rate or extent of blood coagulation in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044469,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in positive regulation of blood coagulation in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044398,envenomation resulting in induction of edema in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the swelling of soft tissues of the bitten organism as a result of excess water accumulation.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the swelling of soft tissues of the bitten organism as a result of excess water accumulation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044398,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in induction of edema in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000078,curation status specification,,The curation status of the term. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,The curation status of the term. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.,GROUP:OBI:<http://purl.obolibrary.org/obo/obi>|OBI_0000266,,Better to represent curation as a process with parts and then relate labels to that process (in IAO meeting),curation status specification,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,IAO:0000078,,,,,,,,,,,,,,,,,,,,,,,,,,curation status specification,,,,,,,,,,,,,,,,,,,PERSON:Bill Bug,,
http://purl.obolibrary.org/obo/GO_0036269,swimming behavior,,The response to external or internal stimuli that results in the locomotory process of swimming. Swimming is the self-propelled movement of an organism through the water.,false,,,http://purl.obolibrary.org/obo/GO_0007626,,,,,,The response to external or internal stimuli that results in the locomotory process of swimming. Swimming is the self-propelled movement of an organism through the water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0036269,,,,,,,,,,,,,,,,,,,,,,,,,,swimming behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000029,irascibility,,A mental disposition to frequent or easily incited outbursts of anger. ,false,,,http://purl.obolibrary.org/obo/MF_0000203,,,,,,A mental disposition to frequent or easily incited outbursts of anger. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000029,,,,,,,,,,,,,,,,,,,,,,,,,,irascibility,,,,,,,,,,,,,,,,,,,,,
